latitude,longitude,Month,day
-35.80041,144.34478,November,13
-37.26964,145.28412,January,1
-37.82349,145.40965,September,25
-36.24848,145.08462,December,1
-37.41518,143.25134,March,1
-38.08187,141.41804,Unknown,
-36.70718,145.10416,February,28
-37.84017,144.20966,March,16
-37.91516,145.41798,July,7
-37.70884,145.06985,September,21
-37.9568,147.70961,October,4
-35.87349,144.20963,September,26
-35.95682,144.3763,September,21
-37.64205,145.23592,January,1
-34.75992,142.52176,June,14
-37.95683,144.42633,August,26
-37.91516,145.41798,June,12
-38.39424,144.20223,September,24
-36.5568,147.34293,May,1
-36.91516,144.25131,December,1
-36.24848,145.08462,September,1
-34.29017,142.20963,January,30
-37.78772,145.04395,March,31
-37.64205,145.23592,October,1
-37.91516,145.41798,July,23
-37.92346,147.72628,July,1
-37.9568,147.70961,July,1
-36.41518,142.91799,October,3
-37.82346,147.84294,August,1
-34.79018,141.87631,December,16
-38.08182,145.91798,Unknown,
-37.24849,145.08464,April,2
-38.17392,145.12956,May,19
-37.91516,145.25132,September,10
-35.0235,143.04297,October,27
-37.22267,144.04555,September,17
-38.00754,145.15088,April,11
-38.08183,145.08466,June,1
-37.66219,145.13908,January,1
-37.7347,144.84564,July,5
-38.0818,147.41795,Unknown,
-37.91516,145.25132,January,15
-37.7241,145.49834,December,6
-37.22267,144.04555,August,25
-37.91516,145.41798,December,1
-37.58183,145.08465,Unknown,
-37.82346,147.97627,August,1
-34.57351,142.10964,December,8
-34.80612,142.35098,October,27
-37.82346,147.77628,August,1
-34.24851,142.08463,Unknown,
-36.8116,144.34387,June,25
-37.82346,147.79294,June,1
-37.24846,147.75127,March,1
-38.00856,145.21692,June,3
-37.94897,145.26957,August,10
-36.8116,144.34387,October,9
-38.24853,141.91804,March,7
-38.0402,141.37637,March,25
-36.99228,146.27025,December,17
-37.46521,145.05126,November,6
-38.58182,146.25131,March,30
-38.08183,144.75133,August,3
-38.31075,145.01168,Unknown,
-36.69016,144.30964,June,12
-36.61859,145.60841,November,15
-36.72018,144.28657,May,7
-37.87346,148.00961,October,6
-38.08182,145.91798,Unknown,
-36.12346,147.20959,August,16
-34.86204,142.34971,November,12
-36.74849,144.41798,September,8
-37.91517,144.58466,August,6
-36.74851,143.25133,April,4
-36.58184,143.41799,January,27
-37.17591,148.94832,November,2
-34.21561,141.16581,February,18
-35.44017,142.90964,February,20
-37.91513,147.75128,Unknown,
-36.75584,144.30884,August,7
-36.74848,145.91795,October,7
-37.71231,145.29438,November,17
-38.25815,145.69314,January,1
-37.87346,147.90961,September,1
-37.64205,145.23592,April,1
-36.5818,147.0846,June,1
-37.08182,145.2513,July,11
-36.41514,146.25128,September,1
-34.79017,142.65963,December,5
-38.08183,144.58466,March,1
-37.74853,142.08469,December,13
-37.74845,148.5846,April,18
-37.84013,147.65961,July,1
-37.76763,145.25678,April,15
-35.58183,143.7513,Unknown,
-36.41514,146.25128,June,1
-36.75173,144.28658,February,1
-38.08183,144.58466,January,1
-37.74849,145.25131,Unknown,
-37.6735,144.50966,October,6
-35.91515,145.08462,March,1
-36.20681,146.20961,November,19
-34.19396,141.16576,February,19
-37.8068,147.64295,December,1
-37.22267,144.04555,November,5
-37.35992,144.80334,December,23
-38.1348,145.28231,March,16
-37.68588,145.1555,May,18
-37.99953,145.10097,May,2
-37.74853,142.08469,September,1
-37.64287,144.6613,July,10
-36.41514,146.41794,September,1
-37.82346,147.87627,August,1
-37.95138,144.6322,December,11
-38.20686,142.0597,November,18
-37.87346,147.69295,July,1
-37.68332,144.7961,May,1
-37.08182,145.58463,December,1
-37.2485,144.08466,December,18
-36.04592,146.48335,November,16
-38.50169,143.79201,January,3
-37.91514,146.58463,March,22
-37.2485,144.08466,October,29
-36.84015,145.67629,March,1
-37.58182,145.7513,September,1
-38.2485,144.75133,July,4
-37.58183,144.41799,January,27
-38.08183,144.58466,October,1
-36.24852,141.58467,March,1
-36.74849,144.91797,December,25
-38.74849,146.25132,November,19
-37.41512,148.0846,May,10
-38.41517,144.918,June,7
-38.08183,144.58466,January,13
-37.74849,145.08465,Unknown,
-37.82346,147.85961,September,1
-37.75908,144.84834,January,21
-38.41515,146.58464,Unknown,
-37.64205,145.23592,August,1
-38.41517,144.25134,Unknown,
-38.41517,144.918,December,1
-37.74853,142.08469,March,1
-37.74849,145.08465,Unknown,
-38.41516,145.08466,June,2
-38.91515,146.25132,May,12
-36.78845,144.39733,March,1
-37.95683,144.42633,January,16
-37.24846,148.25126,December,1
-37.58634,145.30858,June,1
-37.91256,144.41507,October,11
-34.83184,142.33464,October,13
-34.87063,142.30608,November,10
-35.2485,143.41797,Unknown,
-36.7485,144.08465,April,4
-37.8068,147.59295,November,1
-38.08183,145.25132,June,1
-37.79236,144.43971,June,17
-37.61353,145.3193,October,29
-38.14187,145.77509,January,1
-38.19542,145.06621,June,20
-37.92779,145.43049,January,1
-38.1302,147.08743,January,13
-38.0402,141.7097,July,22
-37.89013,147.85961,April,1
-36.58184,143.25132,August,23
-36.12345,147.95958,June,30
-37.83257,145.67568,October,4
-37.82346,148.05961,October,1
-37.41518,143.25134,December,1
-38.00365,145.13276,May,20
-36.0818,146.5846,November,11
-37.98163,141.45745,October,4
-37.94013,147.65961,July,18
-38.2485,144.418,January,11
-34.92351,141.99298,July,26
-35.54016,143.95963,September,29
-38.41516,145.08466,March,7
-36.18365,146.68263,June,4
-37.83044,144.90762,May,22
-38.41517,144.08468,Unknown,
-37.16009,144.21462,November,1
-38.58181,146.91797,October,19
-37.87346,147.85961,January,1
-36.87352,141.79301,February,4
-38.42142,145.34885,June,25
-36.29013,147.45959,June,24
-38.29711,145.00405,May,25
-35.59018,142.49298,August,19
-37.5914,145.16463,October,11
-37.58186,141.91803,June,11
-37.91519,142.0847,September,1
-37.99013,147.54295,January,23
-37.91516,144.75132,June,15
-38.30596,144.99466,May,23
-37.71354,145.3817,November,24
-36.24847,146.41794,March,1
-36.41517,143.58465,July,11
-38.41517,144.25134,Unknown,
-34.62351,141.94297,December,8
-34.21561,141.16581,June,1
-34.7969,142.36941,January,24
-36.9633,144.27796,October,17
-37.57274,145.01449,January,1
-37.79716,145.12548,October,3
-37.75646,148.76708,December,27
-35.58183,143.7513,Unknown,
-39.08182,146.25132,December,8
-37.87346,147.99294,April,1
-37.91279,144.4253,November,17
-38.41517,144.25134,Unknown,
-37.41512,148.25126,June,1
-37.87346,147.99294,January,28
-38.08184,143.91801,September,29
-37.83566,145.10973,May,12
-35.54016,143.8763,September,29
-34.87248,142.30174,November,10
-37.88033,144.00581,May,21
-36.20679,147.70958,May,27
-38.41518,143.91801,March,31
-37.89013,147.95961,February,1
-38.41519,142.75136,May,12
-36.8116,144.34387,March,26
-38.41514,147.08463,October,19
-38.41517,144.918,February,23
-34.40685,141.42631,January,29
-37.91513,147.75128,Unknown,
-37.20564,149.00317,December,7
-37.16406,144.23024,November,13
-38.08183,144.75133,December,1
-37.75682,145.29298,November,17
-34.80684,142.35964,October,18
-38.41517,144.918,June,14
-37.64205,145.23592,January,1
-38.41517,144.25134,Unknown,
-36.0818,146.5846,March,1
-37.79013,147.89294,October,12
-37.79053,145.1052,October,5
-36.70686,141.37635,January,26
-37.77433,144.39833,June,17
-36.14116,146.64167,October,13
-37.64205,145.23592,April,1
-37.86355,144.79642,December,4
-34.58184,142.2513,December,10
-37.74849,145.08465,Unknown,
-37.79013,147.84294,October,1
-37.84013,147.82628,June,1
-35.87353,141.17634,November,14
-38.2485,144.75133,March,1
-38.13344,145.83229,January,1
-35.24016,143.40963,October,30
-38.4183,144.82663,March,15
-38.3402,142.12637,March,13
-37.79013,147.84294,April,1
-36.58183,143.75132,September,1
-37.89013,147.85961,May,1
-37.08182,145.58463,September,1
-38.24851,143.75135,July,27
-37.41519,142.41802,April,8
-37.91516,145.41798,April,15
-37.87346,148.04294,December,5
-34.19396,141.16576,June,3
-37.89013,147.95961,July,1
-37.76057,145.53166,December,6
-37.7485,144.25133,June,14
-36.41519,142.08467,February,18
-35.66517,142.66798,November,4
-37.91516,145.41798,February,10
-37.74849,145.25131,Unknown,
-35.95684,143.37631,February,18
-37.74849,145.08465,Unknown,
-37.87346,147.90961,April,1
-34.7979,142.36068,September,18
-38.08182,145.41798,September,1
-38.24848,146.08464,January,1
-37.91516,145.41798,January,11
-37.54273,144.99831,June,28
-36.8116,144.34387,May,28
-37.74091,145.10193,April,8
-37.84017,144.20966,November,22
-36.24848,145.75128,September,1
-37.24851,142.91801,August,10
-37.58187,141.41803,January,20
-37.20678,148.72625,December,27
-37.76484,145.191,June,1
-36.06573,143.68449,September,24
-37.74849,145.08465,Unknown,
-37.91515,145.58465,Unknown,
-36.5818,146.75127,April,1
-37.79635,145.02101,March,31
-36.2485,143.41798,March,8
-36.9568,147.4596,July,1
-36.41518,142.91799,October,17
-37.74852,142.75135,October,1
-38.08181,146.41797,September,4
-37.84017,144.20966,November,8
-35.2735,143.3263,November,1
-37.8371,145.09245,May,1
-38.25684,144.52633,March,21
-37.84013,147.60961,January,5
-37.9735,144.40966,July,22
-36.24853,141.25134,April,26
-37.74849,145.08465,Unknown,
-37.84017,144.20966,January,4
-37.74849,145.08465,Unknown,
-37.82346,147.89294,September,1
-37.85852,144.41583,August,12
-36.5818,146.75127,March,1
-37.74849,145.08465,Unknown,
-37.77346,147.64294,September,1
-34.17351,141.69297,January,19
-37.08185,142.41801,Unknown,
-36.33184,143.00132,November,4
-34.95685,141.82631,September,22
-37.82346,147.89294,January,1
-37.79603,145.00171,April,11
-37.74849,145.08465,Unknown,
-38.26519,146.76752,November,1
-36.12346,147.29292,May,29
-38.08181,147.08463,March,1
-37.56935,144.82211,July,19
-36.24848,145.91795,March,1
-34.86384,142.34973,October,25
-38.08186,142.25136,January,19
-37.74849,145.08465,Unknown,
-37.89276,145.4392,August,10
-34.99018,142.10965,December,2
-38.12354,141.12638,March,22
-36.58184,143.41799,March,12
-38.0818,147.58462,June,1
-37.99013,147.70961,August,17
-37.74849,145.25131,Unknown,
-37.74849,145.08465,Unknown,
-34.39553,141.3696,June,2
-38.29854,141.56804,November,2
-37.9152,141.91803,June,8
-38.58182,146.25131,November,8
-35.54017,143.05964,June,30
-36.24853,141.25134,June,7
-36.91518,143.25133,March,10
-35.9417,145.69909,October,24
-38.24854,141.25138,September,1
-38.35685,143.32635,December,21
-37.45546,144.16866,March,8
-37.84013,147.90961,May,1
-35.34019,141.07633,October,20
-34.80612,142.35098,November,14
-38.74852,143.41803,February,16
-37.5427,145.05038,October,26
-36.42451,147.25727,May,3
-37.35457,145.57122,November,17
-36.35796,146.32414,March,25
-37.84013,147.90961,August,1
-37.69706,145.49889,December,6
-37.22267,144.04555,September,22
-37.78541,145.01336,November,20
-34.76101,142.64633,May,29
-35.73117,144.19343,October,21
-37.81329,144.28792,October,28
-36.80683,144.27631,June,7
-37.24849,144.91798,December,5
-34.19396,141.16576,June,2
-38.27405,146.69889,November,1
-37.89013,147.95961,August,1
-37.2485,144.25132,January,9
-36.57346,147.2096,April,4
-34.30685,141.09298,December,9
-38.2485,144.418,January,5
-36.41518,142.91799,February,28
-38.24848,146.08464,June,1
-36.24848,145.08462,June,1
-36.20679,147.54292,May,29
-35.60683,143.79297,March,7
-37.9735,144.443,August,26
-37.24848,145.91796,February,3
-38.41519,142.41803,September,1
-37.87346,147.85961,April,1
-37.49573,144.99052,October,18
-37.86379,144.8578,July,7
-36.84015,145.67629,February,28
-37.08182,145.58463,December,1
-37.91516,145.41798,September,16
-37.45546,144.16866,March,8
-37.58186,141.91803,September,1
-37.87346,147.85961,June,1
-37.7825,144.32084,December,5
-37.7735,144.85965,October,1
-36.5818,147.0846,September,1
-36.74851,143.25133,April,4
-37.35655,144.81586,March,5
-37.82346,147.87627,December,1
-36.45472,147.41361,May,1
-36.12349,144.70963,September,28
-35.74016,143.85963,December,10
-37.65547,145.05763,April,21
-36.54015,145.70962,November,15
-36.5818,147.0846,June,1
-36.24853,141.08468,June,4
-37.8588,144.8318,May,24
-37.84013,147.97627,September,1
-37.58186,141.5847,May,3
-36.69014,146.14295,September,18
-36.41514,146.5846,October,1
-36.54015,145.70962,November,25
-37.89022,141.29312,October,4
-37.82237,144.4523,August,17
-37.8809,145.36213,August,1
-37.55666,145.07718,October,24
-37.24846,148.25126,December,1
-38.32763,144.70236,March,14
-38.12348,146.29297,February,18
-36.58181,146.41794,August,19
-37.08182,145.2513,April,2
-37.70679,145.10961,January,1
-38.2485,145.08466,May,1
-36.29016,144.10964,July,1
-37.89013,147.95961,December,1
-36.41515,145.75128,July,1
-38.08182,145.91798,Unknown,
-38.2485,144.58467,December,1
-38.16794,144.35129,September,2
-35.25684,142.57631,December,8
-36.78845,144.39733,January,3
-35.2485,143.2513,May,17
-37.74849,145.08465,Unknown,
-36.74849,144.7513,October,18
-35.74849,143.91797,September,5
-37.82346,147.74294,July,1
-34.79681,142.11253,Unknown,
-38.08181,146.58463,June,8
-36.75173,144.28658,May,1
-38.24849,145.41799,July,24
-36.58183,143.91798,December,3
-36.08185,141.918,January,28
-37.42343,144.82634,March,6
-36.20679,147.89291,December,1
-34.50684,141.99297,May,23
-38.41516,145.25133,February,2
-34.80606,142.35644,June,12
-38.24849,145.41799,January,30
-37.91513,147.75128,Unknown,
-37.9985,145.00132,March,1
-36.8116,144.34387,August,14
-38.02943,145.28705,January,20
-37.98981,144.66171,February,1
-34.57283,141.0564,February,22
-37.8568,147.89294,September,1
-35.6235,143.29297,February,19
-35.9735,143.10965,August,16
-38.47114,145.42566,January,1
-34.64018,141.82631,September,24
-34.50685,141.49298,May,22
-37.57301,142.40957,October,15
-37.64205,145.23592,April,1
-37.9152,141.25137,March,6
-37.24848,145.7513,February,5
-35.7485,143.7513,September,1
-37.08179,148.25126,September,1
-38.2485,144.418,December,1
-36.74014,144.21421,October,23
-37.96633,145.48318,April,29
-38.2485,144.418,March,1
-35.09017,142.59297,December,6
-35.7485,143.7513,September,1
-36.43249,147.31196,May,3
-37.93916,145.47235,December,29
-36.24847,146.75127,August,23
-36.24851,142.91799,November,3
-37.7268,145.2533,January,9
-37.76879,144.78902,August,18
-38.31061,145.40327,May,30
-35.85682,145.02629,October,21
-35.09019,141.24299,December,10
-37.8568,147.55961,September,1
-36.61445,143.73024,September,30
-36.24851,142.91799,June,20
-35.41519,141.41799,Unknown,
-37.8657,145.24538,April,19
-36.83683,144.46745,July,10
-36.0818,146.5846,December,9
-36.04017,143.70964,September,24
-37.24848,146.41795,March,7
-34.24851,142.08463,Unknown,
-34.83526,142.55376,May,1
-38.08184,143.75134,July,26
-36.91516,144.41798,February,1
-36.41518,142.91799,October,18
-37.91516,145.41798,March,10
-34.85166,142.12968,January,1
-38.2485,144.25134,June,1
-35.95681,145.87627,November,20
-36.42422,141.76607,November,19
-37.87346,147.69295,August,1
-37.82346,147.64295,September,1
-36.82348,146.05962,October,14
-34.87351,142.12631,April,21
-35.7485,143.58464,April,4
-34.54018,141.39298,October,17
-36.70686,141.62635,January,28
-38.41517,144.918,June,22
-37.87346,147.69295,November,1
-36.41515,145.41796,March,1
-36.41518,142.25133,December,7
-35.7485,143.25131,July,12
-37.82346,147.84294,April,1
-34.79018,141.79298,February,12
-37.87346,148.04294,July,1
-37.70683,145.04298,August,1
-37.84013,147.82628,September,1
-38.00258,144.41077,August,24
-36.20928,146.90502,May,9
-37.91513,147.91794,Unknown,
-37.8068,147.64295,September,1
-38.28848,145.08089,February,9
-37.87346,148.04294,Unknown,
-37.70683,145.04298,April,1
-38.24851,143.91801,June,25
-36.74852,142.418,February,22
-37.8568,147.80961,March,1
-36.41515,145.75128,October,23
-37.8068,147.64295,January,1
-38.41519,142.91803,January,2
-36.24848,145.41795,October,14
-38.2485,144.58467,June,1
-38.24847,147.41796,July,25
-37.74849,145.25131,Unknown,
-37.91515,145.58465,Unknown,
-37.91513,147.91794,Unknown,
-37.91516,144.75132,November,15
-37.89013,147.95961,December,1
-34.97351,142.05965,December,2
-34.7979,142.36068,October,18
-38.91515,146.25132,September,8
-37.74849,145.25131,Unknown,
-37.59486,145.27441,October,28
-37.58182,145.25131,November,1
-38.24853,141.91804,September,1
-36.82348,146.05962,October,11
-36.20679,147.87625,July,26
-36.35682,144.64297,August,31
-38.08184,143.58468,March,15
-37.57425,145.10617,October,26
-37.80089,145.02316,April,6
-35.58853,142.36952,September,22
-34.66212,142.2406,September,5
-37.91514,146.91796,July,12
-37.41519,141.91802,July,2
-37.08183,144.25132,January,1
-38.41517,144.08468,Unknown,
-37.57425,145.10617,October,23
-37.24846,147.91793,March,13
-34.89391,142.14339,January,1
-36.04016,144.1263,September,28
